nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
880,69283.4356109982,50089.1569843037,99010.2271962404,Reference_Forest,8-9 kHz,Medium
890,60210.3593192425,59393.6295402678,62786.5306938419,Reference_Forest,8-9 kHz,Medium
900,59084.5190271079,37135.1821317486,89200.4771749567,Reference_Forest,8-9 kHz,Medium
910,104643.275112608,60899.696341434,85338.3987777967,Reference_Forest,8-9 kHz,Medium
920,57935.4525450821,37739.2405825537,75023.3497102523,Reference_Forest,8-9 kHz,Medium
930,60714.7609190155,39497.4568802578,53744.9335112735,Reference_Forest,8-9 kHz,Medium
940,76363.9292876516,56412.9223255181,59808.7775557279,Reference_Forest,8-9 kHz,Medium
950,58589.1914714949,57559.6096463572,52852.3768141029,Plantation,8-9 kHz,Medium
960,100262.612980277,64067.8574483467,49010.4372982805,Plantation,8-9 kHz,Medium
970,81417.0224274234,30039.1247204604,48696.7021242026,Reference_Forest,8-9 kHz,Medium
980,82891.2711284674,76738.5714808928,61035.646252064,Plantation,8-9 kHz,Medium
990,85986.8032022065,111173.801791021,40003.1452840179,Plantation,8-9 kHz,Medium
1000,39281.5545023546,49630.0675509506,74654.6015639127,Natural_Regeneration,8-9 kHz,Medium
1010,25822.6556738757,45580.1112543363,70421.0606649027,Natural_Regeneration,8-9 kHz,Medium
1020,79644.9444862982,57136.6169239062,34937.9577905889,Plantation,8-9 kHz,Medium
1030,71099.5883896478,74461.8546633909,48967.3457344353,Plantation,8-9 kHz,Medium
1040,56096.1351780793,127825.524825658,50282.0388173624,Plantation,8-9 kHz,Medium
1050,80818.9348470376,140372.136061277,62264.2692684155,Plantation,8-9 kHz,Medium
1060,77592.9174615013,157165.755378941,78088.6813883272,Natural_Regeneration,8-9 kHz,Medium
1070,158945.963446445,225785.353204162,74810.9255190122,Plantation,8-9 kHz,Medium
1080,181599.523234742,266388.905584534,42125.735432595,Plantation,8-9 kHz,Medium
1090,94225.8944641721,317724.857638094,41846.2859510175,Plantation,8-9 kHz,Medium
1100,34292.5267809637,101679.965410317,25039.7130327924,Plantation,8-9 kHz,Medium
1110,38390.8682147506,82547.4797952564,14104.40041646,Plantation,8-9 kHz,Medium
1120,78775.2733678932,51966.5484164746,83032.1195190087,Reference_Forest,8-9 kHz,Medium
1130,89124.3052694276,51402.0816314732,111457.979285956,Reference_Forest,8-9 kHz,Medium
1140,54251.2303536839,52544.790028606,103963.355501474,Reference_Forest,8-9 kHz,Medium
1150,94561.2878573942,103494.371206837,144967.825727548,Natural_Regeneration,8-9 kHz,Medium
1160,76532.0795656431,107020.529504972,126237.44514139,Natural_Regeneration,8-9 kHz,Medium
1170,43429.9405837309,90285.9689375359,85773.7830195916,Natural_Regeneration,8-9 kHz,Medium
1180,71182.7155500064,104648.461685686,121508.637413545,Natural_Regeneration,8-9 kHz,Medium
1190,49241.2403654506,111317.040821633,88101.4815154468,Natural_Regeneration,8-9 kHz,Medium
1200,58519.1773742813,97089.6461461497,106780.174432573,Natural_Regeneration,8-9 kHz,Medium
1210,66566.3910055104,98490.3972105734,114956.419123603,Natural_Regeneration,8-9 kHz,Medium
1220,26133.5940524145,121166.263712466,61795.7988752546,Natural_Regeneration,8-9 kHz,Medium
1230,29760.4798301012,142624.03961089,48854.805807064,Natural_Regeneration,8-9 kHz,Medium
1240,30406.0574132523,121467.130124318,63445.2510965396,Natural_Regeneration,8-9 kHz,Medium
1250,70638.9994521668,131131.678347117,111426.288571818,Natural_Regeneration,8-9 kHz,Medium
1260,31577.5359941631,122753.882399808,75945.2446534249,Natural_Regeneration,8-9 kHz,Medium
1270,40149.8352817536,138485.507565866,61688.2410185263,Natural_Regeneration,8-9 kHz,Medium
1280,33397.4968503538,130390.344978583,68167.6982608203,Natural_Regeneration,8-9 kHz,Medium
1290,59674.637113707,116360.715567562,103971.10461694,Natural_Regeneration,8-9 kHz,Medium
1300,45433.0732452248,126953.280103937,40676.7297187096,Plantation,8-9 kHz,Medium
1310,39353.6588018145,139456.25888295,50058.2800127777,Natural_Regeneration,8-9 kHz,Medium
1320,21362.0389892173,113713.94444603,59175.9939003205,Natural_Regeneration,8-9 kHz,Medium
1330,39071.235375289,132308.502295289,42814.2327730006,Natural_Regeneration,8-9 kHz,Medium
1340,57861.7798816372,165424.76811313,46706.9806402059,Plantation,8-9 kHz,Medium
1350,45367.7878273216,148587.060105571,38656.2147953491,Plantation,8-9 kHz,Medium
1360,66816.4416222098,166446.15445897,44104.1722814768,Plantation,8-9 kHz,Medium
1370,63770.6314329278,159286.153447071,29804.1064034239,Plantation,8-9 kHz,Medium
1380,48767.2484151043,144782.285519018,34946.8710777025,Plantation,8-9 kHz,Medium
1390,66733.7028166812,143286.822546238,46433.5891512059,Plantation,8-9 kHz,Medium
1400,60236.1652884002,152308.934197304,49773.6843720828,Plantation,8-9 kHz,Medium
1410,44376.1720620371,123672.365517281,86431.5484134567,Natural_Regeneration,8-9 kHz,Medium
1420,65719.5559406043,151374.031420165,69112.1468475786,Natural_Regeneration,8-9 kHz,Medium
1430,73224.3143245122,159962.061751838,41073.5445117314,Plantation,8-9 kHz,Medium
1440,67245.17731117,160606.79708986,55190.2290743346,Plantation,8-9 kHz,Medium
0,49119.3973452793,63507.984819968,45568.6230217078,Plantation,0-1 kHz,High
10,61912.2683007886,71368.1249162857,57176.9995410045,Plantation,0-1 kHz,High
20,23176.3234681861,47837.2424367582,39030.3306193458,Natural_Regeneration,0-1 kHz,High
30,30763.3193949404,33395.6940609118,42951.8029611497,Natural_Regeneration,0-1 kHz,High
40,18141.7519977051,31926.0332205232,45442.6304255422,Natural_Regeneration,0-1 kHz,High
50,42048.1905194244,38886.4950949326,40915.28292561,Reference_Forest,0-1 kHz,High
60,43637.5245868287,49982.6007359689,41338.0061493746,Plantation,0-1 kHz,High
70,54199.6444033826,82007.0689897445,28163.6760858349,Plantation,0-1 kHz,High
80,54389.6183519427,68363.7643779003,37425.74046004,Plantation,0-1 kHz,High
90,51356.0011031663,38363.7363798761,36233.3171118934,Plantation,0-1 kHz,High
100,38726.8908432328,47739.5689691258,63713.7416669678,Natural_Regeneration,0-1 kHz,High
110,38115.1919349368,35286.4838348073,58439.8741062432,Reference_Forest,0-1 kHz,High
120,42633.9020179651,32518.7200496501,65339.3619108256,Reference_Forest,0-1 kHz,High
130,44326.4099814265,63874.4956208098,36185.633032985,Plantation,0-1 kHz,High
140,48588.9684725257,67849.2480538697,32268.2697691919,Plantation,0-1 kHz,High
150,50799.6374125272,37958.7574878792,38110.997434262,Reference_Forest,0-1 kHz,High
160,44988.6335849749,34502.1926527747,41140.3661037875,Reference_Forest,0-1 kHz,High
170,53309.7108045876,49442.4526268234,35587.5682751994,Plantation,0-1 kHz,High
180,44890.1207145653,36923.6691543744,39913.365911739,Reference_Forest,0-1 kHz,High
190,48893.1972527298,30621.3942414872,39675.5213440643,Reference_Forest,0-1 kHz,High
200,33448.7500867492,24664.7716097397,38344.5686627983,Reference_Forest,0-1 kHz,High
210,31616.1917485297,21402.971111688,33289.1025771411,Reference_Forest,0-1 kHz,High
220,35598.7227964487,47174.0203771309,29523.753110907,Plantation,0-1 kHz,High
230,47451.8246595036,46643.0135294123,36850.6454031151,Plantation,0-1 kHz,High
240,45480.0901581719,60610.986142931,37685.4881331445,Plantation,0-1 kHz,High
250,62797.5306462069,69449.8809840216,42850.8622647848,Plantation,0-1 kHz,High
260,52834.0359481148,64848.9123777666,37492.2986753636,Plantation,0-1 kHz,High
270,38702.2727778335,83824.6076038692,63901.4835892888,Natural_Regeneration,0-1 kHz,High
280,38335.8991222043,57165.8899260628,31211.5719629161,Plantation,0-1 kHz,High
290,58518.3297693281,66330.7087186914,92116.1543093393,Natural_Regeneration,0-1 kHz,High
300,61049.8728198165,75396.0886351158,90099.6074845346,Natural_Regeneration,0-1 kHz,High
310,54157.6897403026,69307.822710994,76698.7743763202,Natural_Regeneration,0-1 kHz,High
320,32068.9513918491,64578.6753491326,75723.3779280346,Natural_Regeneration,0-1 kHz,High
330,26805.3240764264,46888.305886166,37914.357602581,Natural_Regeneration,0-1 kHz,High
340,36891.661705801,82125.8790894682,42168.8561276724,Natural_Regeneration,0-1 kHz,High
350,47293.8365059644,61545.7231290149,51397.4764489996,Natural_Regeneration,0-1 kHz,High
360,39349.4827691638,57747.2717499057,55037.8110405642,Natural_Regeneration,0-1 kHz,High
370,37772.7726093049,68680.5648391497,73319.9548291309,Natural_Regeneration,0-1 kHz,High
380,43564.3942898831,36922.8773962369,43957.0663522771,Reference_Forest,0-1 kHz,High
390,28592.2079671257,56817.8293283805,19634.708351517,Plantation,0-1 kHz,High
400,37074.0444540379,120923.89044563,29111.15715366,Plantation,0-1 kHz,High
410,58028.7891642505,51141.3219653776,34897.6734235267,Plantation,0-1 kHz,High
420,37783.5217777357,38535.2645662294,50417.4222633099,Natural_Regeneration,0-1 kHz,High
430,28662.3830278071,32300.8980656584,43740.8193044532,Natural_Regeneration,0-1 kHz,High
440,35096.6343312933,85262.9790437061,31034.8238733462,Plantation,0-1 kHz,High
450,32918.3285822398,26032.9795067712,37610.409335815,Reference_Forest,0-1 kHz,High
460,43589.924730046,46437.7240539072,58675.5081886601,Natural_Regeneration,0-1 kHz,High
470,41782.5733020096,37823.1275451688,45957.9093794528,Reference_Forest,0-1 kHz,High
480,56104.3084672644,53783.5154555522,60653.0335211377,Reference_Forest,0-1 kHz,High
490,79603.0898000604,94469.5278916772,88350.3859848495,Natural_Regeneration,0-1 kHz,High
500,74663.3279439107,69428.0802484666,63745.30398783,Plantation,0-1 kHz,High
510,137790.51478386,115130.042802092,150799.11561865,Reference_Forest,0-1 kHz,High
520,173164.255986109,114012.862527651,172618.118033006,Reference_Forest,0-1 kHz,High
530,132744.978937251,79928.9852678467,138936.957301554,Reference_Forest,0-1 kHz,High
540,155853.228023911,63771.029777631,140351.500300379,Reference_Forest,0-1 kHz,High
550,155345.193583291,127014.310265607,131645.102427248,Reference_Forest,0-1 kHz,High
560,136302.527765108,100723.265474871,91167.9013652924,Plantation,0-1 kHz,High
570,153843.904580392,123477.824171985,153326.420486088,Reference_Forest,0-1 kHz,High
580,191804.030997821,133102.65289101,164328.343784175,Reference_Forest,0-1 kHz,High
590,227741.841711553,151927.712927539,202950.444319151,Reference_Forest,0-1 kHz,High
600,201047.116669119,135708.071718728,167698.420969237,Reference_Forest,0-1 kHz,High
610,182882.093517082,103536.03790814,141115.186672055,Reference_Forest,0-1 kHz,High
620,201670.627102896,102590.67986353,163631.517769613,Reference_Forest,0-1 kHz,High
630,283258.194048476,118033.19108029,233855.373919662,Reference_Forest,0-1 kHz,High
640,201612.828000499,152735.681712966,165822.787681816,Reference_Forest,0-1 kHz,High
650,189907.045320106,86950.304128124,116372.735465769,Reference_Forest,0-1 kHz,High
660,212653.73983142,90797.3900148613,159687.861581112,Reference_Forest,0-1 kHz,High
670,225135.24224217,198979.64937628,179701.800485973,Plantation,0-1 kHz,High
680,231045.145213266,134367.393678426,167959.363593981,Reference_Forest,0-1 kHz,High
690,218121.644044447,142230.501248884,174764.775933436,Reference_Forest,0-1 kHz,High
700,229969.950506913,139297.003823552,191660.558150172,Reference_Forest,0-1 kHz,High
710,267145.654525592,215381.523325829,197346.567965921,Plantation,0-1 kHz,High
720,238488.465712225,176287.728291217,184304.339039689,Reference_Forest,0-1 kHz,High
730,238478.014007159,124499.426526768,163884.014143015,Reference_Forest,0-1 kHz,High
740,222557.244421187,145053.041649822,152208.128730392,Reference_Forest,0-1 kHz,High
750,261762.392054225,219910.870401251,206250.408401107,Plantation,0-1 kHz,High
760,240861.636561828,163467.588783623,163032.546605599,Plantation,0-1 kHz,High
770,256027.781366146,211696.795953864,176696.115351571,Plantation,0-1 kHz,High
780,226671.343657088,174630.714007808,128196.888555948,Plantation,0-1 kHz,High
790,227974.107764416,113750.929757258,117378.300071662,Reference_Forest,0-1 kHz,High
800,234938.328397047,200068.07692073,163366.911579774,Plantation,0-1 kHz,High
810,256915.065336075,170991.59875992,164817.432556095,Plantation,0-1 kHz,High
820,213329.614970382,156070.521699447,139000.147994146,Plantation,0-1 kHz,High
830,222348.919139534,140534.00160748,180961.28621973,Reference_Forest,0-1 kHz,High
840,207848.695355796,107003.854301152,171226.06061265,Reference_Forest,0-1 kHz,High
850,175252.998523556,118050.357813631,154810.424340728,Reference_Forest,0-1 kHz,High
860,180537.496648467,111890.530143593,155260.9284332,Reference_Forest,0-1 kHz,High
870,225250.962517212,157235.542495433,158133.386765036,Reference_Forest,0-1 kHz,High
880,223331.076193565,189447.727873251,166031.636095761,Plantation,0-1 kHz,High
890,229219.630615361,171822.818342648,155872.587181622,Plantation,0-1 kHz,High
900,153210.691466325,117911.951119823,82444.0277930016,Plantation,0-1 kHz,High
910,123396.455914698,77483.4494483779,102552.947510603,Reference_Forest,0-1 kHz,High
920,59781.4894392142,82634.1198900875,48736.0455278203,Plantation,0-1 kHz,High
930,24198.4945283762,63543.9101617021,47554.7683480995,Natural_Regeneration,0-1 kHz,High
940,95428.5536607902,69787.044757086,83026.2279686294,Reference_Forest,0-1 kHz,High
950,122524.638441559,103115.402206162,81418.9980429271,Plantation,0-1 kHz,High
960,103616.761553095,129806.532834569,85597.3195285244,Plantation,0-1 kHz,High
970,119139.297006034,96458.5920667422,79800.5488357588,Plantation,0-1 kHz,High
980,153826.601345873,70855.5242281947,112883.045287617,Reference_Forest,0-1 kHz,High
990,172824.828890017,99970.8049266578,132614.571729641,Reference_Forest,0-1 kHz,High
1000,126153.129758331,53379.6978730603,90164.9705702281,Reference_Forest,0-1 kHz,High
1010,129054.637326566,72125.9031255745,101102.718964963,Reference_Forest,0-1 kHz,High
1020,111137.331906126,50742.8693060888,75800.1439148625,Reference_Forest,0-1 kHz,High
1030,59542.6194288722,92054.0900033934,59357.8002571624,Plantation,0-1 kHz,High
1040,88060.1280548715,88061.9183544429,102447.656556597,Natural_Regeneration,0-1 kHz,High
1050,45858.5681204205,72599.8000534567,59604.9363936698,Natural_Regeneration,0-1 kHz,High
1060,61115.859702584,33384.3161893129,53245.734270761,Reference_Forest,0-1 kHz,High
1070,52565.5876207423,71907.7333291207,52804.1562852907,Natural_Regeneration,0-1 kHz,High
1080,60527.7489572575,47967.5266360136,55451.6465413543,Reference_Forest,0-1 kHz,High
1090,61054.0136134625,51568.5852709981,61523.8353190832,Reference_Forest,0-1 kHz,High
1100,105401.3124846,87900.1018274577,96802.9147944477,Reference_Forest,0-1 kHz,High
1110,119958.338121265,56664.5492115512,114298.566544536,Reference_Forest,0-1 kHz,High
1120,78705.8935218725,60213.1672971478,67394.8656842225,Reference_Forest,0-1 kHz,High
1130,99026.7715304371,94787.9556056986,87920.8903493708,Plantation,0-1 kHz,High
1140,95743.4080649321,75692.8877497212,72595.3099403395,Plantation,0-1 kHz,High
1150,96124.3442504142,111476.756094015,89491.4739741358,Plantation,0-1 kHz,High
1160,118145.776324393,137013.254540739,111725.091399729,Plantation,0-1 kHz,High
1170,116056.01638909,121075.111733379,107466.497844571,Plantation,0-1 kHz,High
1180,79255.8822459666,115899.468375655,65431.6014200907,Plantation,0-1 kHz,High
1190,91817.0011219006,100692.148469786,83726.7929563122,Plantation,0-1 kHz,High
1200,84995.3254359396,91046.0860993646,91408.7542618806,Natural_Regeneration,0-1 kHz,High
1210,116138.833071258,117208.423916353,109424.761325068,Plantation,0-1 kHz,High
1220,118507.680268665,99267.3487301951,104666.270667256,Reference_Forest,0-1 kHz,High
1230,93287.875438927,123169.850418523,83433.2015697856,Plantation,0-1 kHz,High
1240,90340.5813658589,133299.684776258,78660.2013283225,Plantation,0-1 kHz,High
1250,80429.4955506023,113276.593099086,81343.7188359868,Natural_Regeneration,0-1 kHz,High
1260,70734.6840493189,98199.3858044455,61177.8612644165,Plantation,0-1 kHz,High
1270,63691.7039987786,96670.4898630699,43441.8962462005,Plantation,0-1 kHz,High
1280,43646.4148958558,43027.3343550628,56528.8789117353,Reference_Forest,0-1 kHz,High
1290,34562.8290549635,60732.5961762997,41604.8246424419,Natural_Regeneration,0-1 kHz,High
1300,70001.51201735,69010.3966600522,49440.1057216539,Plantation,0-1 kHz,High
1310,53945.6546328033,70152.1743537665,37611.7840832802,Plantation,0-1 kHz,High
1320,51710.3388314334,73135.8518798316,44176.1761134568,Plantation,0-1 kHz,High
1330,37271.9001736429,70701.6179666669,56862.3070733299,Natural_Regeneration,0-1 kHz,High
1340,69276.8588087349,55153.1067896902,65963.2725955985,Reference_Forest,0-1 kHz,High
1350,81257.9331691208,45059.8266278011,66741.7151622966,Reference_Forest,0-1 kHz,High
1360,85321.6211488349,52597.5691250756,62454.9557587735,Reference_Forest,0-1 kHz,High
1370,73267.388160509,46309.3347230573,49926.130641231,Reference_Forest,0-1 kHz,High
1380,85453.4670998705,108470.578164026,69397.046450152,Plantation,0-1 kHz,High
1390,116450.238617425,135851.468394486,101443.450674651,Plantation,0-1 kHz,High
1400,78792.5772501077,101590.444915942,59469.9102606273,Plantation,0-1 kHz,High
1410,58567.9929239472,53064.6308770722,33277.9749927524,Plantation,0-1 kHz,High
1420,76286.4634237557,82309.3077207587,40040.8508765554,Plantation,0-1 kHz,High
1430,39129.8732340279,48429.4408154033,28055.0047265993,Plantation,0-1 kHz,High
1440,27791.0542294834,45372.4236962536,35744.7394351993,Natural_Regeneration,0-1 kHz,High
0,77212.9060553705,76579.1263919795,75802.8457459043,Plantation,1-2 kHz,High
10,70991.5029328301,69787.7293368414,66566.576420114,Plantation,1-2 kHz,High
20,64823.9366119435,55790.9645219078,50708.1081462483,Plantation,1-2 kHz,High
30,67049.42621766,42005.1942934713,52259.4828762978,Reference_Forest,1-2 kHz,High
40,73943.8460452278,62505.3831631209,60922.4047046515,Plantation,1-2 kHz,High
50,73619.9069436855,60072.1267206684,62866.7819249615,Reference_Forest,1-2 kHz,High
60,78934.0909317366,53211.939720697,58001.1551250657,Reference_Forest,1-2 kHz,High
70,75231.2172151533,57133.4597708241,63010.0393370256,Reference_Forest,1-2 kHz,High
80,52124.3181515706,53219.1302157498,41660.3851987409,Plantation,1-2 kHz,High
90,29728.8453169772,34290.4230200071,38137.517181157,Natural_Regeneration,1-2 kHz,High
100,39137.737329541,31399.1139157855,43459.8400923062,Reference_Forest,1-2 kHz,High
110,43364.0220694353,24679.3994358436,43147.8238636834,Reference_Forest,1-2 kHz,High
120,50069.885215421,32287.241593316,49076.6424273602,Reference_Forest,1-2 kHz,High
130,44227.3802736062,28985.373775518,45296.6044645297,Reference_Forest,1-2 kHz,High
