nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
1270,224115.796343749,185636.344598176,218853.154009792,Reference_Forest,2-3 kHz,Low
1280,208325.766162327,171866.418052595,197271.703327372,Reference_Forest,2-3 kHz,Low
1290,185071.554527513,157871.127355596,170897.409017206,Reference_Forest,2-3 kHz,Low
1300,178023.95896032,155656.757595107,180924.917918996,Reference_Forest,2-3 kHz,Low
1310,167899.437447243,150351.887760294,178929.568612974,Reference_Forest,2-3 kHz,Low
1320,156789.127830239,148085.62017522,170877.049267423,Reference_Forest,2-3 kHz,Low
1330,144446.827584987,139216.366488629,156362.844752725,Reference_Forest,2-3 kHz,Low
1340,133557.711054686,112523.885304602,143763.00849984,Reference_Forest,2-3 kHz,Low
1350,114421.351917701,102992.446906191,127748.501038179,Reference_Forest,2-3 kHz,Low
1360,152436.83133072,145323.774399796,160187.976951625,Reference_Forest,2-3 kHz,Low
1370,111413.826793818,100011.600010075,115764.213869142,Reference_Forest,2-3 kHz,Low
1380,85844.673027546,88882.1021693389,95249.2027790919,Natural_Regeneration,2-3 kHz,Low
1390,94071.4074444525,96998.6041697153,99127.1824272552,Natural_Regeneration,2-3 kHz,Low
1400,116161.184416371,107809.757652387,112918.956229375,Reference_Forest,2-3 kHz,Low
1410,119949.745052804,117722.950906129,109029.431458715,Plantation,2-3 kHz,Low
1420,125413.441934543,115935.970502742,117767.223603078,Reference_Forest,2-3 kHz,Low
1430,111736.045364888,111738.776122946,106185.121835638,Plantation,2-3 kHz,Low
1440,123042.322977139,110394.189857518,106864.611381752,Plantation,2-3 kHz,Low
0,151186.353395277,138589.798705217,139254.763791456,Reference_Forest,3-4 kHz,Low
10,149349.489161758,134885.701261422,128928.490252404,Plantation,3-4 kHz,Low
20,124424.007040338,120981.221758021,107799.150665253,Plantation,3-4 kHz,Low
30,120216.103452169,129004.669708933,109463.745376586,Plantation,3-4 kHz,Low
40,109510.360040978,126434.715630869,112208.769783338,Natural_Regeneration,3-4 kHz,Low
50,134455.264246989,138655.935659891,140072.505713841,Natural_Regeneration,3-4 kHz,Low
60,152480.644951399,156742.880518574,155379.012212536,Natural_Regeneration,3-4 kHz,Low
70,132710.155014781,131201.403107395,138590.490007142,Reference_Forest,3-4 kHz,Low
80,129860.158527209,148038.762969844,143610.453768761,Natural_Regeneration,3-4 kHz,Low
90,118175.599035342,144522.412980132,132295.496849883,Natural_Regeneration,3-4 kHz,Low
100,114203.838925251,120219.771088291,116433.980715184,Natural_Regeneration,3-4 kHz,Low
110,92426.3296957961,96691.5135964561,92545.7052382043,Natural_Regeneration,3-4 kHz,Low
120,101735.607302469,88936.5055209046,94647.722890421,Reference_Forest,3-4 kHz,Low
130,83984.5138138486,74779.2119521902,84230.6814770877,Reference_Forest,3-4 kHz,Low
140,88992.4757827768,96178.7367131814,94513.6863886934,Natural_Regeneration,3-4 kHz,Low
150,98871.9887631119,109386.705764695,101713.949159254,Natural_Regeneration,3-4 kHz,Low
160,97019.6330527204,92539.6022177352,93484.1462981159,Reference_Forest,3-4 kHz,Low
170,70896.7127356604,68862.5253594008,66869.0297478807,Plantation,3-4 kHz,Low
180,58907.193048883,59218.2145732438,52366.2693817473,Plantation,3-4 kHz,Low
190,65227.2210046742,67226.1304760869,60853.2483486701,Plantation,3-4 kHz,Low
200,67945.4909207256,68208.1324694561,73306.0910940684,Natural_Regeneration,3-4 kHz,Low
210,68698.456813337,91831.8506868339,68003.8304207977,Plantation,3-4 kHz,Low
220,80698.3545822996,94069.9915803547,79853.1213472907,Plantation,3-4 kHz,Low
230,71307.4585757556,91868.7474036683,78806.9099885815,Natural_Regeneration,3-4 kHz,Low
240,63679.3146870568,86077.9950297615,57738.0746746932,Plantation,3-4 kHz,Low
250,69824.215216993,95739.0958476007,63696.3792474214,Plantation,3-4 kHz,Low
260,69320.5665678191,87982.8920505242,61441.7181321205,Plantation,3-4 kHz,Low
270,65666.0446044354,79198.3089841668,54876.6770107093,Plantation,3-4 kHz,Low
280,57935.6104974316,69193.7941581671,54173.159100229,Plantation,3-4 kHz,Low
290,67154.0560442432,73243.961826869,102358.84936414,Natural_Regeneration,3-4 kHz,Low
300,114898.166349056,228554.449982596,334131.021682239,Natural_Regeneration,3-4 kHz,Low
310,59172.1284071812,110516.327451589,303795.401196952,Natural_Regeneration,3-4 kHz,Low
320,112580.396583206,315865.377046169,260694.276635937,Natural_Regeneration,3-4 kHz,Low
330,92534.3738554571,204102.143688904,292726.408860586,Natural_Regeneration,3-4 kHz,Low
340,62544.083433758,220385.747907171,286848.542766647,Natural_Regeneration,3-4 kHz,Low
350,32693.3657500662,194890.446980999,263236.353139374,Natural_Regeneration,3-4 kHz,Low
360,55604.6653768387,226770.479248707,237302.921973649,Natural_Regeneration,3-4 kHz,Low
370,94824.8938133046,213236.023792005,256639.921205639,Natural_Regeneration,3-4 kHz,Low
380,59508.3064852025,169149.476659345,247246.41694035,Natural_Regeneration,3-4 kHz,Low
390,62246.7078127781,224794.388378514,222282.895720541,Natural_Regeneration,3-4 kHz,Low
400,49920.8015672385,198871.554444393,248762.360172745,Natural_Regeneration,3-4 kHz,Low
410,69031.889015364,220650.149125353,229181.459487924,Natural_Regeneration,3-4 kHz,Low
420,54060.5572607959,187096.870679971,252722.757358848,Natural_Regeneration,3-4 kHz,Low
430,50316.9571293383,143676.653494596,288933.851377992,Natural_Regeneration,3-4 kHz,Low
440,32442.4810878713,250378.819103796,289254.040877132,Natural_Regeneration,3-4 kHz,Low
450,60785.7729767342,257188.433142469,281842.20595203,Natural_Regeneration,3-4 kHz,Low
460,77818.4230262258,252761.656684597,263045.167334323,Natural_Regeneration,3-4 kHz,Low
470,76265.9319200508,233028.777565205,223713.183691896,Natural_Regeneration,3-4 kHz,Low
480,121731.580994097,250935.153068739,212941.267508311,Natural_Regeneration,3-4 kHz,Low
490,183408.561984494,259145.577802234,252718.408613851,Natural_Regeneration,3-4 kHz,Low
500,156474.866114993,222193.917325685,288760.021074245,Natural_Regeneration,3-4 kHz,Low
510,189208.57911147,235155.099722087,241144.641340611,Natural_Regeneration,3-4 kHz,Low
520,170182.141006775,207141.243660042,238205.556485489,Natural_Regeneration,3-4 kHz,Low
530,141120.314103662,262413.678942714,209433.900876236,Natural_Regeneration,3-4 kHz,Low
540,192965.308678153,166977.035595119,256268.086216923,Reference_Forest,3-4 kHz,Low
550,134360.527704614,104518.095646097,301351.447321619,Reference_Forest,3-4 kHz,Low
560,163487.822241935,163330.495723565,268653.800369582,Reference_Forest,3-4 kHz,Low
570,176794.182123744,156910.118181884,216630.205607833,Reference_Forest,3-4 kHz,Low
580,198679.95786395,165009.606878386,202936.122017011,Reference_Forest,3-4 kHz,Low
590,202337.358309113,209632.106545975,201219.579210423,Plantation,3-4 kHz,Low
600,190529.935888538,206270.21027945,171168.575839964,Plantation,3-4 kHz,Low
610,169404.629435249,147703.876502975,170460.439056011,Reference_Forest,3-4 kHz,Low
620,193481.245976704,122738.095720878,227865.582248499,Reference_Forest,3-4 kHz,Low
630,226577.894627409,110490.795434896,216165.259009288,Reference_Forest,3-4 kHz,Low
640,176858.307234745,196969.822477548,224129.867530035,Natural_Regeneration,3-4 kHz,Low
650,198522.706524398,127778.93109767,197035.482831507,Reference_Forest,3-4 kHz,Low
660,177613.513688829,162850.098747446,205887.781370678,Reference_Forest,3-4 kHz,Low
670,190726.042355434,178750.468600019,229756.044272184,Reference_Forest,3-4 kHz,Low
680,103706.66939177,103129.710231677,199421.29256625,Reference_Forest,3-4 kHz,Low
690,94828.1319603396,100940.343685541,156159.668521593,Natural_Regeneration,3-4 kHz,Low
700,144639.772283683,106828.633325911,170894.809759419,Reference_Forest,3-4 kHz,Low
710,73054.6713376568,143823.884109521,206398.61126905,Natural_Regeneration,3-4 kHz,Low
720,137923.256794954,110609.192493034,197094.083638819,Reference_Forest,3-4 kHz,Low
730,147182.389338885,63427.2088370878,181404.608806974,Reference_Forest,3-4 kHz,Low
740,100217.781422978,89776.9309809699,155139.092198896,Reference_Forest,3-4 kHz,Low
750,83254.1811157821,45948.4768038033,186197.417388446,Reference_Forest,3-4 kHz,Low
760,72282.3920534696,41691.6351851516,186652.290977593,Reference_Forest,3-4 kHz,Low
770,72751.3347219811,41853.7632102163,173688.378111241,Reference_Forest,3-4 kHz,Low
780,55881.2295858064,66585.2912376381,183079.446326256,Natural_Regeneration,3-4 kHz,Low
790,57041.7669878677,165896.93720866,204063.811512526,Natural_Regeneration,3-4 kHz,Low
800,79666.1308076461,81361.3867821986,177304.951747113,Natural_Regeneration,3-4 kHz,Low
810,118943.915729464,78631.6260617867,165955.388538893,Reference_Forest,3-4 kHz,Low
820,74454.6559675298,38439.22357731,189520.122364444,Reference_Forest,3-4 kHz,Low
830,84661.243008895,30057.3084891099,163110.38199041,Reference_Forest,3-4 kHz,Low
840,123097.575249582,78342.9500213627,142056.343355972,Reference_Forest,3-4 kHz,Low
850,72758.0786812164,75202.5079800024,158365.525027554,Natural_Regeneration,3-4 kHz,Low
860,88593.5292095361,63024.8756764927,158190.67379584,Reference_Forest,3-4 kHz,Low
870,57323.0489696008,58392.9515660871,174593.994220534,Natural_Regeneration,3-4 kHz,Low
880,62451.4478034133,51597.5673365093,178506.762505676,Reference_Forest,3-4 kHz,Low
890,100617.728571273,62717.8061592163,154274.427479195,Reference_Forest,3-4 kHz,Low
900,63228.5315174269,85621.2042359278,172578.673333661,Natural_Regeneration,3-4 kHz,Low
910,50240.7899682973,89765.0407285852,190382.187581051,Natural_Regeneration,3-4 kHz,Low
920,72582.6605621401,36378.4416378337,155046.812509535,Reference_Forest,3-4 kHz,Low
930,74556.4996800281,37813.5819757756,164107.448597342,Reference_Forest,3-4 kHz,Low
940,78369.2470865685,31021.2736607204,139445.182262292,Reference_Forest,3-4 kHz,Low
950,107342.999281909,42795.3838926305,142941.85549881,Reference_Forest,3-4 kHz,Low
