nearest_10,distance_nat,distance_past,distance_plant,closest_type,freq_category,dist_road_cat
460,104734.941541452,121580.569180887,114589.095697198,Natural_Regeneration,7-8 kHz,High
470,79513.5117830247,59569.5968393695,147996.936589218,Pasture,7-8 kHz,High
480,83314.977104381,57311.0486115344,199340.907547322,Pasture,7-8 kHz,High
490,106726.248961962,121816.377317888,148395.331038002,Natural_Regeneration,7-8 kHz,High
500,109891.518520971,99505.3568875958,154040.412813761,Pasture,7-8 kHz,High
510,85006.937296874,96476.2243950631,128452.659785035,Natural_Regeneration,7-8 kHz,High
520,93043.0994025528,95173.1565841022,149810.758293189,Natural_Regeneration,7-8 kHz,High
530,86858.8501284755,115043.75191869,124813.713716471,Natural_Regeneration,7-8 kHz,High
540,50930.0902421293,161426.169815417,123278.30903614,Natural_Regeneration,7-8 kHz,High
550,70371.3966644945,116147.673025096,136250.698376732,Natural_Regeneration,7-8 kHz,High
560,78854.4855999195,125411.733075439,120038.888890592,Natural_Regeneration,7-8 kHz,High
570,69381.8827183587,164037.234066607,73444.1838425704,Natural_Regeneration,7-8 kHz,High
580,73612.4581742284,155549.120983836,79848.6124260264,Natural_Regeneration,7-8 kHz,High
590,51541.7141877295,129279.505101615,83154.9109679532,Natural_Regeneration,7-8 kHz,High
600,47849.0908851617,149805.214804588,95342.2541372633,Natural_Regeneration,7-8 kHz,High
610,45618.8362153763,142662.918627519,72154.7566823963,Natural_Regeneration,7-8 kHz,High
620,61443.0997483008,83182.9599846667,82247.2216726671,Natural_Regeneration,7-8 kHz,High
630,41166.1822729931,98795.257425232,49535.0264090997,Natural_Regeneration,7-8 kHz,High
640,62764.107282072,148629.919336741,79502.5809629649,Natural_Regeneration,7-8 kHz,High
650,64241.2026613759,122637.654518589,63507.7954212139,Plantation,7-8 kHz,High
660,84445.5546835024,83464.4865307766,83881.3428025101,Pasture,7-8 kHz,High
670,63097.649291167,90626.8153685472,83481.8125732762,Natural_Regeneration,7-8 kHz,High
680,41447.3726445899,132928.162570107,72522.7000120838,Natural_Regeneration,7-8 kHz,High
690,96737.3521497696,100850.546291382,83682.0642822081,Plantation,7-8 kHz,High
700,66479.5794718101,122884.388608277,99074.8807185471,Natural_Regeneration,7-8 kHz,High
710,71257.0717923745,56588.718422511,67634.3818490008,Pasture,7-8 kHz,High
720,49964.0335778271,55135.1539675322,88759.7149711157,Natural_Regeneration,7-8 kHz,High
730,37495.895464444,82853.8747945422,81924.9855994215,Natural_Regeneration,7-8 kHz,High
740,51237.7327777306,43074.5046471727,120551.521698842,Pasture,7-8 kHz,High
750,69126.1191662867,46058.086615165,118817.649081463,Pasture,7-8 kHz,High
760,48962.8912845539,43159.4329661641,65367.4005661372,Pasture,7-8 kHz,High
770,57889.427156204,55436.0697784663,67279.6073071041,Pasture,7-8 kHz,High
780,38642.7902987442,74476.5646510469,58026.3723178223,Natural_Regeneration,7-8 kHz,High
790,49492.5010337308,58103.9528152755,76900.9038388319,Natural_Regeneration,7-8 kHz,High
800,88821.6818264458,50535.6606684306,110759.197353872,Pasture,7-8 kHz,High
810,61589.9451169913,93613.257887711,67499.3511555412,Natural_Regeneration,7-8 kHz,High
820,77221.6241011176,42795.2104763488,108352.837257384,Pasture,7-8 kHz,High
830,63485.8182298805,58241.0662054216,78455.4214068034,Pasture,7-8 kHz,High
840,85393.5767169904,71554.940619209,103976.83319747,Pasture,7-8 kHz,High
850,58566.1376280614,43613.5152257485,56961.1588881607,Pasture,7-8 kHz,High
860,62683.8287183079,116613.624390117,67749.8715498442,Natural_Regeneration,7-8 kHz,High
870,37720.5970837558,75866.545100125,100721.424250908,Natural_Regeneration,7-8 kHz,High
880,45762.5449014065,38823.2985679996,76658.0593798463,Pasture,7-8 kHz,High
890,41488.9052723638,68366.3124711931,63996.6446887809,Natural_Regeneration,7-8 kHz,High
900,29337.58349193,70082.9790340847,106399.87578054,Natural_Regeneration,7-8 kHz,High
910,58676.7556862509,82566.294398661,108896.916426624,Natural_Regeneration,7-8 kHz,High
920,51527.4017946514,94095.8570149215,77510.0508733691,Natural_Regeneration,7-8 kHz,High
930,83004.4753018379,47912.8943125928,118293.701021848,Pasture,7-8 kHz,High
940,58949.4429364345,67716.2473196119,107175.745937123,Natural_Regeneration,7-8 kHz,High
950,39142.0683760609,74263.8585203288,78112.4921566276,Natural_Regeneration,7-8 kHz,High
960,53263.2646245941,84230.0552760804,103800.77813894,Natural_Regeneration,7-8 kHz,High
970,49557.1959860411,54675.0684535491,73487.3366729768,Natural_Regeneration,7-8 kHz,High
980,46152.4117655576,38262.4905183984,74942.1915257996,Pasture,7-8 kHz,High
990,58514.5383737795,68414.4779107395,138883.759406949,Natural_Regeneration,7-8 kHz,High
1000,49791.8541902257,66199.381881015,78986.3565518629,Natural_Regeneration,7-8 kHz,High
1010,51967.3616481194,46933.718296354,121350.378232916,Pasture,7-8 kHz,High
1020,52692.9108506629,48326.7171324145,117643.726531051,Pasture,7-8 kHz,High
1030,46148.1100451159,38003.7608500999,68493.9825381881,Pasture,7-8 kHz,High
1040,67417.1277571757,30679.3281662758,83046.9518074263,Pasture,7-8 kHz,High
1050,93284.9719343855,35677.464143675,61070.0211481255,Pasture,7-8 kHz,High
1060,136271.427315619,36821.0915008711,61846.2887165531,Pasture,7-8 kHz,High
1070,163759.510083301,51462.9979589707,58585.3433621383,Pasture,7-8 kHz,High
1080,173368.3794411,82218.6327848088,64877.5128780437,Plantation,7-8 kHz,High
1090,57562.9510183737,45215.9217003667,45073.5262411542,Plantation,7-8 kHz,High
1100,54878.0579528974,66789.2168587214,66299.9390371239,Natural_Regeneration,7-8 kHz,High
1110,36772.2996278128,50815.7811328668,49280.9960568022,Natural_Regeneration,7-8 kHz,High
1120,24806.0328122295,72510.2578856445,38611.1262790074,Natural_Regeneration,7-8 kHz,High
1130,41206.8835294046,134023.959608708,37953.304926847,Plantation,7-8 kHz,High
1140,28927.4577052485,104434.206345085,43719.4553248125,Natural_Regeneration,7-8 kHz,High
1150,25066.2469106872,87334.6996645878,49549.3531178708,Natural_Regeneration,7-8 kHz,High
1160,52557.347765203,118871.592320693,81435.8741087266,Natural_Regeneration,7-8 kHz,High
1170,47421.026758908,152307.915852961,73421.9833588997,Natural_Regeneration,7-8 kHz,High
1180,28381.6555269965,128173.014462962,70093.5916895633,Natural_Regeneration,7-8 kHz,High
1190,37003.4184928694,134142.901635444,68089.9518681445,Natural_Regeneration,7-8 kHz,High
1200,45676.5412568738,88935.5974786821,81466.2736707029,Natural_Regeneration,7-8 kHz,High
1210,26511.822667015,92060.7792059411,49119.7013248741,Natural_Regeneration,7-8 kHz,High
1220,38773.745098873,97772.276507584,70037.9283614507,Natural_Regeneration,7-8 kHz,High
1230,68745.7720781748,65387.3273042638,83323.3733476406,Pasture,7-8 kHz,High
1240,66643.0174820723,54030.2405313438,89187.1593139053,Pasture,7-8 kHz,High
1250,43050.0523305458,113469.327811004,67220.1785451877,Natural_Regeneration,7-8 kHz,High
1260,31649.0237736676,75238.683386418,42917.8782766852,Natural_Regeneration,7-8 kHz,High
1270,39790.7242362283,100743.948627497,44166.6451607227,Natural_Regeneration,7-8 kHz,High
1280,58579.151905739,66579.7070895081,63931.4955043261,Natural_Regeneration,7-8 kHz,High
1290,29362.3796333123,87786.0678837821,70356.0918838998,Natural_Regeneration,7-8 kHz,High
1300,43550.5249689698,68149.4489380532,87379.7592396602,Natural_Regeneration,7-8 kHz,High
1310,50829.8066063157,99460.2971496127,90688.8235190485,Natural_Regeneration,7-8 kHz,High
1320,64960.1451925507,84864.8313660292,118357.377522172,Natural_Regeneration,7-8 kHz,High
1330,90932.5109912651,90179.178237972,127184.038460442,Pasture,7-8 kHz,High
1340,110951.640134789,136557.828831025,130977.624602411,Natural_Regeneration,7-8 kHz,High
1350,108735.922923997,93776.4464443822,111716.594114018,Pasture,7-8 kHz,High
1360,109187.986010873,132995.477269722,105787.612146839,Plantation,7-8 kHz,High
1370,102746.986640969,145321.35623444,117242.037165271,Natural_Regeneration,7-8 kHz,High
1380,115190.421838643,99181.8105271933,130828.400774344,Pasture,7-8 kHz,High
1390,114341.063298301,90223.0726858082,137271.388330714,Pasture,7-8 kHz,High
1400,136415.577320533,113239.361081262,154014.304384715,Pasture,7-8 kHz,High
1410,131209.981157731,127361.513947874,136829.496958671,Pasture,7-8 kHz,High
1420,144487.83237796,137984.970617381,156565.865626356,Pasture,7-8 kHz,High
1430,163403.52724249,166224.836097918,152820.784275217,Plantation,7-8 kHz,High
1440,164099.85464163,165395.282642368,172207.272305671,Natural_Regeneration,7-8 kHz,High
0,75894.2383509856,236111.381396986,62621.0998953834,Plantation,8-9 kHz,High
10,64816.8500802367,236335.432116485,52668.5230956792,Plantation,8-9 kHz,High
20,62901.5225094023,177158.279522947,55192.4778986844,Plantation,8-9 kHz,High
30,77845.5654970633,237826.889328576,75094.1429881547,Plantation,8-9 kHz,High
40,73060.9745842413,189266.575861026,66958.229468159,Plantation,8-9 kHz,High
50,72252.0336681064,240961.681529687,59698.5611282543,Plantation,8-9 kHz,High
60,63284.3627985463,230186.623440451,62086.3316276638,Plantation,8-9 kHz,High
70,56412.640827635,314308.990312129,51233.3016202061,Plantation,8-9 kHz,High
80,68288.7414720318,225009.181573814,59757.3918961746,Plantation,8-9 kHz,High
90,61925.9464913599,211413.581317166,50472.6960897274,Plantation,8-9 kHz,High
100,47131.594576352,205121.321586695,42080.0667232652,Plantation,8-9 kHz,High
110,64769.2091650894,203930.751305689,49355.815396031,Plantation,8-9 kHz,High
120,53904.3274942268,192607.993614788,38395.9327441257,Plantation,8-9 kHz,High
130,61884.7086458535,106924.4829074,40119.370741048,Plantation,8-9 kHz,High
140,67530.3989655082,151957.399580649,48807.4981176955,Plantation,8-9 kHz,High
150,73420.275312211,192348.712521037,49214.618059196,Plantation,8-9 kHz,High
160,76109.3835027171,162840.636205838,64739.3882506772,Plantation,8-9 kHz,High
170,83986.4319048766,157088.826327241,76932.8696811438,Plantation,8-9 kHz,High
180,84782.9147607433,118870.799733914,71866.7403075455,Plantation,8-9 kHz,High
190,77929.7547726153,200151.468319193,66767.8806681161,Plantation,8-9 kHz,High
200,88096.4812947791,159743.579813272,74391.7185029598,Plantation,8-9 kHz,High
210,85707.6069537519,138708.278906496,81403.8343760629,Plantation,8-9 kHz,High
220,81700.1131371731,133606.218690516,68175.0272708648,Plantation,8-9 kHz,High
230,88075.8016483709,103707.806532152,82959.7085219304,Plantation,8-9 kHz,High
240,82350.3574287543,124010.090361889,79501.8934593041,Plantation,8-9 kHz,High
250,88754.0271536482,80971.3322705804,82188.1486519222,Pasture,8-9 kHz,High
260,80766.9111053179,45877.2296615417,70985.9996848165,Pasture,8-9 kHz,High
270,73932.6602805124,61988.2357846429,73132.4497396964,Pasture,8-9 kHz,High
280,90146.3097129098,52182.2659424244,90577.2706108876,Pasture,8-9 kHz,High
290,95929.3283707379,77595.3148470166,82779.3992880081,Pasture,8-9 kHz,High
300,73916.2913570722,66986.165255514,59647.5339827924,Plantation,8-9 kHz,High
310,146575.899241531,152376.691199013,96389.8039775219,Plantation,8-9 kHz,High
320,120018.30564687,190601.197844421,158227.627297457,Natural_Regeneration,8-9 kHz,High
330,56327.0191967457,75402.7470015819,156672.44812687,Natural_Regeneration,8-9 kHz,High
340,82315.5029547066,68465.2619624602,130784.1827634,Pasture,8-9 kHz,High
350,85796.3466356403,80760.4288374406,167920.178805587,Pasture,8-9 kHz,High
360,57070.5783010177,75979.8098672873,148742.283739822,Natural_Regeneration,8-9 kHz,High
370,64693.4085241698,84372.5251432135,99655.8612471328,Natural_Regeneration,8-9 kHz,High
380,67955.8694397611,60281.6950366213,101776.31911293,Pasture,8-9 kHz,High
390,101596.377247443,107471.021267413,128429.475227198,Natural_Regeneration,8-9 kHz,High
400,51150.110891636,97055.7263364988,92678.7844151919,Natural_Regeneration,8-9 kHz,High
410,69196.0502426006,122676.554845551,124081.175500648,Natural_Regeneration,8-9 kHz,High
420,61169.3343511295,125839.382807201,95175.4465769642,Natural_Regeneration,8-9 kHz,High
430,46506.1023696344,124939.951664641,100295.021755494,Natural_Regeneration,8-9 kHz,High
440,52527.9427402471,141103.705730344,84230.7412715732,Natural_Regeneration,8-9 kHz,High
450,49384.6357665053,106917.756778098,97285.9197948743,Natural_Regeneration,8-9 kHz,High
460,62380.6233953386,133773.296759856,88102.8962429652,Natural_Regeneration,8-9 kHz,High
470,36237.4025047085,82028.9295429082,97310.3153838295,Natural_Regeneration,8-9 kHz,High
480,37593.4905945355,110200.268574843,102046.464953312,Natural_Regeneration,8-9 kHz,High
490,59116.2133170651,161203.657977819,69999.3837553523,Natural_Regeneration,8-9 kHz,High
500,54304.4734378644,107248.33755684,80074.0352387111,Natural_Regeneration,8-9 kHz,High
510,31684.275499946,91229.5373756251,50159.2994557527,Natural_Regeneration,8-9 kHz,High
520,34048.085253097,89897.9207687401,57406.5608841057,Natural_Regeneration,8-9 kHz,High
530,69231.6784301237,104508.508913787,57618.8733562551,Plantation,8-9 kHz,High
540,49399.4220889478,129227.315085945,67191.1849275478,Natural_Regeneration,8-9 kHz,High
550,52212.2010965815,95823.4208098021,70232.8718340923,Natural_Regeneration,8-9 kHz,High
560,68293.0014575203,114775.060105337,104139.640492489,Natural_Regeneration,8-9 kHz,High
570,62914.8731803114,115792.041649728,55691.1456159619,Plantation,8-9 kHz,High
580,104965.878255781,144095.089272075,108500.422763149,Natural_Regeneration,8-9 kHz,High
590,58946.7631132957,92159.1569032436,56051.1519355014,Plantation,8-9 kHz,High
600,42421.507368454,119914.466032245,76197.1917966486,Natural_Regeneration,8-9 kHz,High
610,74256.8020290758,124442.935624053,80495.1481318431,Natural_Regeneration,8-9 kHz,High
620,47143.6904363506,60638.4012854158,40820.5303544052,Plantation,8-9 kHz,High
630,32326.5252160626,60809.0963870372,47550.7805583027,Natural_Regeneration,8-9 kHz,High
640,43391.7178221212,90285.4826122476,46865.664399999,Natural_Regeneration,8-9 kHz,High
650,38307.4353580256,83777.145700412,45419.8141293818,Natural_Regeneration,8-9 kHz,High
660,34695.7402854949,96034.7415101369,58888.5224886279,Natural_Regeneration,8-9 kHz,High
670,56353.0443063383,73222.3735835862,53400.0150128902,Plantation,8-9 kHz,High
680,47623.6825175006,112003.317337452,81049.2706660586,Natural_Regeneration,8-9 kHz,High
690,41071.9531550576,81526.9002680777,54221.724141934,Natural_Regeneration,8-9 kHz,High
700,37616.3757470151,87836.627238112,83782.6638562889,Natural_Regeneration,8-9 kHz,High
710,59599.1713791124,58800.9963738514,71005.8445496426,Pasture,8-9 kHz,High
720,41725.7977605265,74585.9724256988,68754.2739918354,Natural_Regeneration,8-9 kHz,High
730,59606.5026654562,79548.3557737083,81860.6230835041,Natural_Regeneration,8-9 kHz,High
740,42020.6385890473,60825.3133511806,75908.4868189543,Natural_Regeneration,8-9 kHz,High
750,42192.6349837372,65167.2691656886,77137.103398488,Natural_Regeneration,8-9 kHz,High
760,49790.854382328,78028.0144038479,62607.6454726479,Natural_Regeneration,8-9 kHz,High
770,62941.2338361922,78130.588763952,66414.2633777098,Natural_Regeneration,8-9 kHz,High
780,41727.8261713891,73927.2531881463,60605.6396513844,Natural_Regeneration,8-9 kHz,High
790,35633.2490653358,37878.4954372531,75929.5132451826,Natural_Regeneration,8-9 kHz,High
800,43563.1629653852,59653.9098839894,78388.9502044744,Natural_Regeneration,8-9 kHz,High
810,42409.0950932318,67894.4812325027,54480.8214894719,Natural_Regeneration,8-9 kHz,High
820,43534.5555963773,52254.8522913311,79052.9604337953,Natural_Regeneration,8-9 kHz,High
830,25374.657940658,27453.2662299602,67670.1759904482,Natural_Regeneration,8-9 kHz,High
840,46158.160866798,76753.7014467441,99796.5318290099,Natural_Regeneration,8-9 kHz,High
850,28356.6437033647,28020.3116346073,49865.5056966498,Pasture,8-9 kHz,High
860,53962.8261330226,76463.1180865067,68211.1689944392,Natural_Regeneration,8-9 kHz,High
870,28437.8938563131,47643.9443701909,107132.190109874,Natural_Regeneration,8-9 kHz,High
880,37325.5739474429,23033.6307475175,77921.5887434116,Pasture,8-9 kHz,High
890,54799.7226019858,50444.3235811822,79168.3387121918,Pasture,8-9 kHz,High
900,71750.9077714076,65427.2438406489,91279.4700248148,Pasture,8-9 kHz,High
910,51366.5392249055,61028.1638903354,112366.044418979,Natural_Regeneration,8-9 kHz,High
920,56565.3054457656,32929.4896853713,78391.4920313138,Pasture,8-9 kHz,High
930,47932.3998170272,22928.7905802601,107191.328383194,Pasture,8-9 kHz,High
940,43073.6702029663,53896.5771080832,95379.2235516794,Natural_Regeneration,8-9 kHz,High
950,52936.37071152,53210.0749676419,91366.2859448171,Natural_Regeneration,8-9 kHz,High
960,41753.1826968674,39011.4054473569,66136.2340478047,Pasture,8-9 kHz,High
970,49220.5162668048,29346.6917511036,62169.4723996562,Pasture,8-9 kHz,High
980,74358.0544378442,46274.865263021,85426.3132773875,Pasture,8-9 kHz,High
990,78293.046242598,33932.9844899779,114560.593277204,Pasture,8-9 kHz,High
1000,95937.6434737105,86493.6097904599,74775.7688545235,Plantation,8-9 kHz,High
1010,78828.7202621213,79137.0343834886,104314.177613044,Natural_Regeneration,8-9 kHz,High
1020,129122.683702407,77237.3714210305,112669.755380444,Pasture,8-9 kHz,High
1030,112931.387861638,65424.1176817476,87053.16633464,Pasture,8-9 kHz,High
1040,83492.5464261735,99831.089930995,99635.6460828807,Natural_Regeneration,8-9 kHz,High
1050,161790.251702261,173666.616666145,156205.847415421,Plantation,8-9 kHz,High
1060,118469.113301279,159096.516524853,142625.990981476,Natural_Regeneration,8-9 kHz,High
1070,141288.112025062,151632.636574012,134957.821103545,Plantation,8-9 kHz,High
1080,142144.324100469,184740.525068344,105188.923424676,Plantation,8-9 kHz,High
1090,66019.882429856,74556.0723813703,60654.8282113609,Plantation,8-9 kHz,High
1100,81787.7683281369,68284.1581249451,74021.518641967,Pasture,8-9 kHz,High
1110,72063.9967946187,44322.8850658078,46221.9998273998,Pasture,8-9 kHz,High
